## htsjdk.samtools.metrics.StringHeader
# CollectInsertSizeMetrics HISTOGRAM_FILE=bam_files/sample12.mrkdup.BL.filtered_hist.pdf HISTOGRAM_WIDTH=1000 MINIMUM_PCT=0.5 INPUT=bam_files/sample12.mrkdup.BL.filtered.bam OUTPUT=bam_files/sample12.mrkdup.BL.filtered_inserts.txt TMP_DIR=[tmp]    DEVIATIONS=10.0 METRIC_ACCUMULATION_LEVEL=[ALL_READS] INCLUDE_DUPLICATES=false ASSUME_SORTED=true STOP_AFTER=0 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Tue Oct 20 23:43:28 BST 2020

## METRICS CLASS	picard.analysis.InsertSizeMetrics
MEDIAN_INSERT_SIZE	MODE_INSERT_SIZE	MEDIAN_ABSOLUTE_DEVIATION	MIN_INSERT_SIZE	MAX_INSERT_SIZE	MEAN_INSERT_SIZE	STANDARD_DEVIATION	READ_PAIRS	PAIR_ORIENTATION	WIDTH_OF_10_PERCENT	WIDTH_OF_20_PERCENT	WIDTH_OF_30_PERCENT	WIDTH_OF_40_PERCENT	WIDTH_OF_50_PERCENT	WIDTH_OF_60_PERCENT	WIDTH_OF_70_PERCENT	WIDTH_OF_80_PERCENT	WIDTH_OF_90_PERCENT	WIDTH_OF_95_PERCENT	WIDTH_OF_99_PERCENT	SAMPLE	LIBRARY	READ_GROUP
174	168	13	2	242552289	189.804826	67.144919	9824421	FR	5	11	15	21	27	35	49	67	205	345	603			

## HISTOGRAM	java.lang.Integer
insert_size	All_Reads.fr_count
340	9300
341	9421
342	9683
343	9538
344	9574
345	9690
346	9699
347	9570
348	9669
349	9420
350	9495
351	9638
352	9547
353	9400
354	9420
355	9263
356	9177
357	8834
358	8993
359	8765
360	8917
361	8753
362	8675
363	8539
364	8302
365	8176
366	7830
367	7454
368	7555
369	7456
370	7246
371	7055
372	6967
373	6698
374	6366
375	6347
376	5700
377	5730
378	5423
379	5253
380	5102
381	4798
382	4780
383	4704
384	4535
385	4215
386	4062
387	3775
388	3555
389	3413
390	3359
391	3224
392	3028
393	3011
394	2707
395	2660
396	2512
397	2361
398	2291
399	2076
400	2054
401	1919
402	1814
403	1737
404	1698
405	1615
406	1501
407	1405
408	1306
409	1250
410	1251
411	1135
412	1106
413	1018
414	1012
415	915
416	891
417	858
418	817
419	774
420	680
421	668
422	640
423	644
424	684
425	632
426	555
427	536
428	540
429	542
430	482
431	455
432	457
433	427
434	420
435	409
436	391
437	389
438	419
439	385
440	429
441	397
442	387
443	368
444	388
445	390
446	398
447	365
448	368
449	379
450	384
451	393
452	391
453	375
454	417
455	420
456	402
457	423
458	434
459	406
460	401
461	450
462	422
463	482
464	470
465	464
466	456
467	481
468	449
469	560
470	487
471	516
472	541
473	583
474	582
475	518
476	552
477	577
478	605
479	592
480	630
481	603
482	613
483	650
484	558
485	580
486	629
487	610
488	644
489	669
490	684
491	658
492	617
493	658
494	635
495	670
496	661
497	632
498	690
499	686
500	720
501	689
502	697
503	676
504	700
505	699
506	681
507	678
508	704
509	723
510	655
511	689
512	725
513	693
514	775
515	653
516	762
517	742
518	795
519	715
520	743
521	748
522	715
523	767
524	761
525	774
526	743
527	793
528	746
529	713
530	743
531	748
532	753
533	753
534	696
535	769
536	753
537	726
538	717
539	769
540	714
541	686
542	746
543	755
544	697
545	758
546	700
547	727
548	695
549	680
550	736
551	626
552	730
553	650
554	644
555	623
556	661
557	700
558	611
559	589
560	575
561	613
562	564
563	553
564	543
565	573
566	533
567	510
568	501
569	546
570	476
571	490
572	477
573	462
574	432
575	402
576	404
577	382
578	400
579	407
580	376
581	375
582	347
583	327
584	331
585	326
586	292
587	321
588	292
589	286
590	270
591	286
592	223
593	265
594	238
595	228
596	249
597	232
598	236
599	185
600	206
601	191
602	194
603	174
604	173
605	207
606	183
607	161
608	154
609	151
610	142
611	141
612	158
613	134
614	128
615	135
616	118
617	126
618	123
619	118
620	123
621	126
622	108
623	113
624	119
625	117
626	88
627	109
628	107
629	93
630	101
631	118
632	104
633	95
634	98
635	92
636	89
637	107
638	110
639	91
640	97
641	108
642	89
643	101
644	100
645	91
646	94
647	83
648	85
649	77
650	95
651	90
652	92
653	71
654	78
655	75
656	100
657	107
658	80
659	102
660	92
661	93
662	71
663	77
664	90
665	82
666	98
667	77
668	74
669	87
670	71
671	95
672	62
673	87
674	94
675	107
676	90
677	84
678	78
679	95
680	86
681	97
682	98
683	85
684	106
685	95
686	80
687	94
688	98
689	92
690	99
691	92
692	96
693	111
694	87
695	98
696	106
697	92
698	97
699	79
700	97
701	101
702	112
703	95
704	81
705	105
706	100
707	102
708	95
709	110
710	122
711	92
712	101
713	101
714	108
715	92
716	115
717	113
718	99
719	106
720	98
721	101
722	103
723	101
724	96
725	104
726	92
727	88
728	98
729	107
730	108
731	103
732	101
733	91
734	98
735	95
736	108
737	79
738	100
739	99
740	102
741	88
742	102
743	107
744	104
745	80
746	87
747	76
748	90
749	81
750	94
751	93
752	99
753	73
754	77
755	76
756	90
757	70
758	72
759	81
760	75
761	90
762	80
763	81
764	75
765	71
766	83
767	73
768	77
769	62
770	69
771	54
772	54
773	51
774	56
775	50
776	68
777	40
778	62
779	42
780	47
781	52
782	48
783	61
784	50
785	52
786	47
787	44
788	49
789	49
790	39
791	44
792	42
793	31
794	35
795	29
796	43
797	37
798	32
799	38
800	48
801	27
802	42
803	30
804	35
805	36
806	28
807	26
808	31
809	37
810	29
811	21
812	19
813	22
814	32
815	23
816	22
817	14
818	18
819	23
820	20
821	20
822	21
823	24
824	22
825	23
826	21
827	25
828	23
829	19
830	16
831	15
832	15
833	20
834	21
835	25
836	18
837	17
838	23
839	12
840	22
841	19
842	15
843	13
844	14
845	16
846	10
847	20
848	21
849	20
850	19
851	16
852	23
853	13
854	17
855	22
856	14
857	13
858	16
859	30
860	23
861	8
862	16
863	12
864	16
865	22
866	14
867	17
868	17
869	13
870	11
871	15
872	16
873	13
874	17
875	16
876	19
877	17
878	19
879	24
880	19
881	18
882	14
883	19
884	14
885	24
886	23
887	14
888	13
889	16
890	13
891	18
892	29
893	10
894	16
895	16
896	16
897	16
898	19
899	19
900	29
901	19
902	25
903	28
904	19
905	15
906	12
907	18
908	17
909	15
910	18
911	14
912	18
913	13
914	10
915	18
916	18
917	14
918	18
919	16
920	15
921	16
922	18
923	16
924	20
925	14
926	15
927	17
928	19
929	19
930	17
931	20
932	9
933	16
934	19
935	19
936	16
937	16
938	18
939	23
940	18
941	13
942	16
943	24
944	19
945	12
946	12
947	10
948	19
949	17
950	16
951	14
952	13
953	6
954	18
955	11
956	15
957	11
958	20
959	15
960	10
961	13
962	16
963	15
964	13
965	8
966	13
967	13
968	16
969	9
970	8
971	12
972	11
973	17
974	6
975	7
976	13
977	5
978	8
979	13
980	5
981	15
982	8
983	5
984	15
985	12
986	13
987	5
988	10
989	10
990	15
991	7
992	10
993	4
994	8
995	5
996	14
997	7
998	5
999	4
1000	5

