## htsjdk.samtools.metrics.StringHeader
# CollectInsertSizeMetrics HISTOGRAM_FILE=bam_files/sample11.mrkdup.BL.filtered_hist.pdf HISTOGRAM_WIDTH=1000 MINIMUM_PCT=0.5 INPUT=bam_files/sample11.mrkdup.BL.filtered.bam OUTPUT=bam_files/sample11.mrkdup.BL.filtered_inserts.txt TMP_DIR=[tmp]    DEVIATIONS=10.0 METRIC_ACCUMULATION_LEVEL=[ALL_READS] INCLUDE_DUPLICATES=false ASSUME_SORTED=true STOP_AFTER=0 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Tue Oct 20 23:22:46 BST 2020

## METRICS CLASS	picard.analysis.InsertSizeMetrics
MEDIAN_INSERT_SIZE	MODE_INSERT_SIZE	MEDIAN_ABSOLUTE_DEVIATION	MIN_INSERT_SIZE	MAX_INSERT_SIZE	MEAN_INSERT_SIZE	STANDARD_DEVIATION	READ_PAIRS	PAIR_ORIENTATION	WIDTH_OF_10_PERCENT	WIDTH_OF_20_PERCENT	WIDTH_OF_30_PERCENT	WIDTH_OF_40_PERCENT	WIDTH_OF_50_PERCENT	WIDTH_OF_60_PERCENT	WIDTH_OF_70_PERCENT	WIDTH_OF_80_PERCENT	WIDTH_OF_90_PERCENT	WIDTH_OF_95_PERCENT	WIDTH_OF_99_PERCENT	SAMPLE	LIBRARY	READ_GROUP
167	166	14	7	223416106	181.538167	65.097315	6665397	FR	5	9	15	21	29	39	53	81	233	307	543			

## HISTOGRAM	java.lang.Integer
insert_size	All_Reads.fr_count
929	7
930	4
931	6
932	5
933	8
934	8
935	7
936	6
937	6
938	6
939	9
940	10
941	8
942	8
943	4
944	7
945	6
946	12
947	10
948	8
949	7
950	7
951	8
952	8
953	10
954	9
955	7
956	6
957	4
958	9
959	7
960	7
961	2
962	6
963	8
964	8
965	3
966	2
967	8
968	6
969	3
970	2
971	2
972	5
973	8
974	6
975	5
976	3
977	5
978	4
979	3
980	6
981	5
982	5
983	5
984	4
985	4
986	11
987	2
988	3
989	4
990	2
991	3
992	2
993	3
994	5
995	3
996	2
997	5
998	2
999	2
1000	5

