## htsjdk.samtools.metrics.StringHeader
# CollectInsertSizeMetrics HISTOGRAM_FILE=bam_files/sample6.mrkdup.BL.filtered_hist.pdf HISTOGRAM_WIDTH=1000 MINIMUM_PCT=0.5 INPUT=bam_files/sample6.mrkdup.BL.filtered.bam OUTPUT=bam_files/sample6.mrkdup.BL.filtered_inserts.txt TMP_DIR=[tmp]    DEVIATIONS=10.0 METRIC_ACCUMULATION_LEVEL=[ALL_READS] INCLUDE_DUPLICATES=false ASSUME_SORTED=true STOP_AFTER=0 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Tue Oct 20 23:42:05 BST 2020

## METRICS CLASS	picard.analysis.InsertSizeMetrics
MEDIAN_INSERT_SIZE	MODE_INSERT_SIZE	MEDIAN_ABSOLUTE_DEVIATION	MIN_INSERT_SIZE	MAX_INSERT_SIZE	MEAN_INSERT_SIZE	STANDARD_DEVIATION	READ_PAIRS	PAIR_ORIENTATION	WIDTH_OF_10_PERCENT	WIDTH_OF_20_PERCENT	WIDTH_OF_30_PERCENT	WIDTH_OF_40_PERCENT	WIDTH_OF_50_PERCENT	WIDTH_OF_60_PERCENT	WIDTH_OF_70_PERCENT	WIDTH_OF_80_PERCENT	WIDTH_OF_90_PERCENT	WIDTH_OF_95_PERCENT	WIDTH_OF_99_PERCENT	SAMPLE	LIBRARY	READ_GROUP
188	176	22	2	230557940	198.900922	38.610399	9899723	FR	9	19	27	35	45	57	79	105	139	167	215			

## HISTOGRAM	java.lang.Integer
insert_size	All_Reads.fr_count
272	25182
273	24143
274	22721
275	21247
276	20108
277	19089
278	18307
279	17708
280	17406
281	16919
282	15988
283	14916
284	13935
285	12661
286	11886
287	11415
288	10651
289	10179
290	9494
291	8764
292	8148
293	7534
294	6968
295	6220
296	5850
297	5583
298	5027
299	4728
300	4121
301	3743
302	3277
303	2924
304	2828
305	2449
306	2168
307	1991
308	1874
309	1666
310	1440
311	1346
312	1177
313	1049
314	965
315	855
316	795
317	658
318	635
319	575
320	499
321	438
322	380
323	342
324	329
325	272
326	254
327	209
328	192
329	194
330	170
331	143
332	124
333	114
334	100
335	90
336	86
337	69
338	55
339	74
340	55
341	44
342	55
343	51
344	32
345	35
346	28
347	32
348	27
349	31
350	29
351	38
352	25
353	22
354	28
355	27
356	18
357	26
358	18
359	23
360	22
361	25
362	14
363	11
364	13
365	13
366	13
367	15
368	17
369	11
370	14
371	13
372	8
373	14
374	13
375	14
376	13
377	13
378	11
379	9
380	8
381	10
382	19
383	9
384	10
385	8
386	9
387	7
388	16
389	15
390	13
391	9
392	6
393	6
394	8
395	7
396	6
397	9
398	5
399	7
400	3
401	5
402	4
403	6
404	7
405	4
406	7
407	5
408	2
409	5
410	5
411	3
412	2
413	2
414	6
415	1
417	3
418	1
419	1
420	2
421	2
423	7
424	1
425	1
426	6
427	3
428	3
429	1
430	1
431	1
433	4
434	3
435	3
436	2
437	1
438	3
439	2
440	2
441	3
442	4
444	2
446	4
447	3
448	1
449	2
451	4
452	2
453	3
454	4
455	3
456	1
458	1
459	4
460	2
461	3
463	3
464	1
465	2
466	3
467	3
468	4
469	1
470	1
471	3
472	1
474	3
476	1
477	1
478	2
480	1
481	3
483	1
484	2
485	1
486	8
487	2
488	5
489	1
490	3
491	6
492	6
493	2
494	2
495	6
496	3
497	1
498	3
500	3
501	1
502	1
503	2
504	1
505	3
506	4
507	4
508	1
509	3
511	5
513	2
514	4
515	5
516	1
517	2
518	1
519	4
520	3
521	1
522	6
523	2
525	1
526	3
527	1
528	3
530	2
531	1
532	4
533	2
534	4
535	1
537	2
538	4
541	2
542	3
543	1
544	3
545	4
546	5
547	2
548	4
549	3
550	3
551	3
553	4
554	2
555	2
556	4
557	1
558	2
559	1
560	4
561	1
562	2
563	1
564	3
566	1
567	2
568	3
569	2
570	2
571	3
572	5
573	3
574	2
575	1
576	2
577	1
578	1
579	1
580	1
581	3
582	1
583	1
584	1
586	3
587	1
589	1
590	1
591	2
592	1
593	4
595	2
596	3
598	4
599	1
600	4
601	2
602	1
604	1
605	3
606	1
607	2
609	3
610	1
611	1
613	3
615	2
619	2
620	1
624	1
627	1
628	1
629	1
630	1
631	1
637	2
638	1
639	1
640	2
643	1
644	2
648	1
650	2
651	2
653	1
654	1
656	3
658	1
662	2
667	1
669	1
670	1
671	1
672	1
676	4
681	1
689	2
690	1
696	1
698	3
700	1
702	1
704	2
708	1
713	1
715	1
721	1
722	1
727	1
728	1
736	1
737	2
749	1
756	2
761	1
762	1
765	1
780	1
782	1
784	1
791	1
798	1
799	1
806	1
807	1
809	1
810	1
811	1
818	1
821	1
822	1
827	1
831	1
832	3
841	2
843	1
854	1
858	1
871	1
876	1
885	1
890	1
891	1
895	1
897	1
899	1
911	1
912	1
916	1
919	1
920	1
923	1
927	1
929	1
932	1
937	1
938	1
943	1
949	1
951	1
954	1
959	1
960	1
961	1
964	1
970	1
971	1
974	1
977	1
984	1
998	1
1000	1

