## htsjdk.samtools.metrics.StringHeader
# CollectInsertSizeMetrics HISTOGRAM_FILE=bam_files/sample8.mrkdup.BL.filtered_hist.pdf HISTOGRAM_WIDTH=1000 MINIMUM_PCT=0.5 INPUT=bam_files/sample8.mrkdup.BL.filtered.bam OUTPUT=bam_files/sample8.mrkdup.BL.filtered_inserts.txt TMP_DIR=[tmp]    DEVIATIONS=10.0 METRIC_ACCUMULATION_LEVEL=[ALL_READS] INCLUDE_DUPLICATES=false ASSUME_SORTED=true STOP_AFTER=0 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Tue Oct 20 23:51:12 BST 2020

## METRICS CLASS	picard.analysis.InsertSizeMetrics
MEDIAN_INSERT_SIZE	MODE_INSERT_SIZE	MEDIAN_ABSOLUTE_DEVIATION	MIN_INSERT_SIZE	MAX_INSERT_SIZE	MEAN_INSERT_SIZE	STANDARD_DEVIATION	READ_PAIRS	PAIR_ORIENTATION	WIDTH_OF_10_PERCENT	WIDTH_OF_20_PERCENT	WIDTH_OF_30_PERCENT	WIDTH_OF_40_PERCENT	WIDTH_OF_50_PERCENT	WIDTH_OF_60_PERCENT	WIDTH_OF_70_PERCENT	WIDTH_OF_80_PERCENT	WIDTH_OF_90_PERCENT	WIDTH_OF_95_PERCENT	WIDTH_OF_99_PERCENT	SAMPLE	LIBRARY	READ_GROUP
167	166	12	2	228945168	177.162604	56.425834	8567048	FR	5	9	13	19	25	33	45	63	119	293	449			

## HISTOGRAM	java.lang.Integer
insert_size	All_Reads.fr_count
648	53
649	49
650	47
651	42
652	35
653	42
654	47
655	49
656	43
657	43
658	38
659	30
660	52
661	38
662	40
663	37
664	38
665	40
666	31
667	41
668	45
669	48
670	54
671	41
672	47
673	36
674	37
675	39
676	36
677	39
678	35
679	36
680	41
681	37
682	30
683	36
684	33
685	31
686	46
687	37
688	38
689	51
690	31
691	28
692	43
693	41
694	43
695	29
696	38
697	43
698	38
699	38
700	33
701	53
702	44
703	35
704	40
705	45
706	48
707	34
708	39
709	33
710	37
711	36
712	43
713	29
714	49
715	47
716	47
717	49
718	30
719	37
720	27
721	45
722	37
723	40
724	34
725	53
726	30
727	40
728	41
729	36
730	52
731	43
732	30
733	38
734	33
735	38
736	34
737	47
738	29
739	32
740	44
741	43
742	51
743	48
744	35
745	41
746	47
747	35
748	38
749	46
750	38
751	35
752	38
753	36
754	34
755	48
756	37
757	34
758	22
759	37
760	30
761	44
762	35
763	36
764	35
765	45
766	41
767	24
768	47
769	36
770	29
771	28
772	34
773	33
774	36
775	35
776	40
777	32
778	44
779	32
780	21
781	29
782	24
783	28
784	29
785	32
786	22
787	27
788	26
789	29
790	29
791	30
792	21
793	30
794	23
795	20
796	26
797	29
798	18
799	17
800	26
801	20
802	15
803	21
804	24
805	16
806	21
807	25
808	24
809	16
810	22
811	27
812	20
813	22
814	16
815	17
816	15
817	14
818	24
819	14
820	16
821	10
822	18
823	16
824	14
825	11
826	15
827	21
828	20
829	12
830	17
831	16
832	16
833	13
834	22
835	12
836	14
837	12
838	7
839	13
840	8
841	12
842	10
843	8
844	13
845	13
846	11
847	6
848	8
849	5
850	7
851	14
852	10
853	7
854	8
855	13
856	14
857	10
858	9
859	5
860	10
861	12
862	18
863	10
864	5
865	9
866	8
867	8
868	9
869	11
870	4
871	7
872	13
873	13
874	9
875	11
876	10
877	6
878	10
879	4
880	9
881	4
882	7
883	4
884	8
885	6
886	5
887	4
888	12
889	8
890	7
891	5
892	5
893	3
894	7
895	10
896	7
897	4
898	3
899	5
900	10
901	9
902	9
903	4
904	9
905	10
906	13
907	10
908	4
909	8
910	5
911	8
912	6
913	5
914	9
915	17
916	11
917	6
918	15
919	12
920	7
921	14
922	5
923	6
924	5
925	8
926	12
927	7
928	9
929	8
930	7
931	6
932	5
933	11
934	10
935	10
936	9
937	10
938	7
939	8
940	3
941	7
942	5
943	7
944	11
945	7
946	3
947	6
948	10
949	10
950	7
951	10
952	9
953	9
954	4
955	6
956	8
957	12
958	5
959	7
960	5
961	9
962	8
963	8
964	13
965	6
966	8
967	11
968	6
969	7
970	4
971	9
972	6
973	2
974	7
975	4
976	6
977	3
978	7
979	5
980	5
981	7
982	4
983	8
984	6
985	10
986	8
987	7
988	8
989	6
990	7
991	7
992	8
993	4
994	6
995	6
996	4
997	7
998	6
999	7
1000	5

