## htsjdk.samtools.metrics.StringHeader
# CollectInsertSizeMetrics HISTOGRAM_FILE=bam_files/sample4.mrkdup.BL.filtered_hist.pdf HISTOGRAM_WIDTH=1000 MINIMUM_PCT=0.5 INPUT=bam_files/sample4.mrkdup.BL.filtered.bam OUTPUT=bam_files/sample4.mrkdup.BL.filtered_inserts.txt TMP_DIR=[tmp]    DEVIATIONS=10.0 METRIC_ACCUMULATION_LEVEL=[ALL_READS] INCLUDE_DUPLICATES=false ASSUME_SORTED=true STOP_AFTER=0 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Tue Oct 20 23:35:46 BST 2020

## METRICS CLASS	picard.analysis.InsertSizeMetrics
MEDIAN_INSERT_SIZE	MODE_INSERT_SIZE	MEDIAN_ABSOLUTE_DEVIATION	MIN_INSERT_SIZE	MAX_INSERT_SIZE	MEAN_INSERT_SIZE	STANDARD_DEVIATION	READ_PAIRS	PAIR_ORIENTATION	WIDTH_OF_10_PERCENT	WIDTH_OF_20_PERCENT	WIDTH_OF_30_PERCENT	WIDTH_OF_40_PERCENT	WIDTH_OF_50_PERCENT	WIDTH_OF_60_PERCENT	WIDTH_OF_70_PERCENT	WIDTH_OF_80_PERCENT	WIDTH_OF_90_PERCENT	WIDTH_OF_95_PERCENT	WIDTH_OF_99_PERCENT	SAMPLE	LIBRARY	READ_GROUP
154	166	18	2	206194185	158.604366	50.141836	8692617	FR	9	15	23	29	37	47	59	79	113	169	421			

## HISTOGRAM	java.lang.Integer
insert_size	All_Reads.fr_count
196	22988
197	21755
198	20555
199	19645
200	18596
201	17320
202	16200
203	15032
204	14111
205	13087
206	12045
207	11643
208	11048
209	10480
210	9990
211	9464
212	8833
213	8436
214	7564
215	7178
216	6764
217	6413
218	6067
219	5680
220	5628
221	5475
222	5061
223	4768
224	4465
225	4218
226	3896
227	3732
228	3636
229	3543
230	3501
231	3325
232	3206
233	2999
234	2894
235	2810
236	2594
237	2606
238	2387
239	2481
240	2425
241	2421
242	2438
243	2320
244	2163
245	2063
246	1997
247	2014
248	1909
249	1865
250	1884
251	1856
252	1951
253	1916
254	1857
255	1852
256	1823
257	1734
258	1706
259	1645
260	1761
261	1760
262	1793
263	1739
264	1820
265	1770
266	1747
267	1678
268	1634
269	1729
270	1679
271	1781
272	1876
273	1967
274	1946
275	1945
276	1873
277	1821
278	2014
279	2051
280	1835
281	1946
282	1941
283	2049
284	1977
285	1996
286	2092
287	2105
288	2107
289	2180
290	2308
291	2295
292	2417
293	2545
294	2584
295	2498
296	2654
297	2633
298	2816
299	2835
300	2934
301	3044
302	2993
303	3024
304	3002
305	3168
306	3307
307	3295
308	3285
309	3395
310	3415
311	3337
312	3371
313	3378
314	3330
315	3257
316	3295
317	3230
318	3369
319	3294
320	3293
321	3236
322	3105
323	3086
324	3037
325	3051
326	2959
327	2928
328	2902
329	2817
330	2790
331	2864
332	2626
333	2729
334	2651
335	2655
336	2588
337	2552
338	2442
339	2425
340	2333
341	2305
342	2332
343	2183
344	2163
345	2215
346	2171
347	2157
348	2077
349	2024
350	1974
351	1947
352	1952
353	1981
354	1895
355	1853
356	1804
357	1864
358	1863
359	1786
360	1764
361	1719
362	1602
363	1604
364	1672
365	1678
366	1580
367	1456
368	1457
369	1425
370	1347
371	1367
372	1367
373	1284
374	1275
375	1156
376	1152
377	1116
378	1128
379	1060
380	1055
381	1041
382	976
383	963
384	943
385	902
386	858
387	846
388	822
389	783
390	743
391	768
392	728
393	640
394	730
395	615
396	587
397	588
398	579
399	593
400	526
401	525
402	527
403	498
404	496
405	505
406	437
407	432
408	458
409	406
410	389
411	400
412	394
413	417
414	399
415	385
416	417
417	359
418	331
419	333
420	351
421	298
422	337
423	343
424	297
425	282
426	312
427	286
428	300
429	282
430	314
431	296
432	282
433	292
434	287
435	254
436	259
437	269
438	261
439	293
440	240
441	239
442	254
443	252
444	294
445	253
446	246
447	265
448	242
449	250
450	256
451	258
452	235
453	252
454	250
455	285
456	262
457	246
458	264
459	250
460	238
461	268
462	220
463	244
464	249
465	238
466	260
467	223
468	239
469	226
470	261
471	248
472	252
473	236
474	280
475	238
476	252
477	265
478	247
479	245
480	233
481	251
482	226
483	204
484	269
485	235
486	207
487	214
488	241
489	210
490	234
491	211
492	193
493	213
494	222
495	212
496	212
497	196
498	207
499	192
500	215
501	188
502	196
503	191
504	180
505	172
506	178
507	176
508	160
509	189
510	188
511	160
512	186
513	167
514	174
515	171
516	146
517	173
518	170
519	162
520	165
521	170
522	164
523	148
524	139
525	177
526	172
527	143
528	158
529	132
530	152
531	162
532	157
533	150
534	133
535	145
536	150
537	139
538	129
539	140
540	143
541	147
542	124
543	143
544	115
545	126
546	121
547	142
548	114
549	133
550	107
551	116
552	112
553	139
554	136
555	115
556	105
557	134
558	123
559	99
560	138
561	143
562	126
563	115
564	102
565	100
566	105
567	109
568	95
569	118
570	126
571	96
572	115
573	118
574	101
575	109
576	119
577	108
578	104
579	98
580	73
581	98
582	100
583	93
584	86
585	99
586	78
587	88
588	81
589	91
590	77
591	82
592	80
593	83
594	67
595	66
596	76
597	75
598	75
599	73
600	63
601	59
602	80
603	78
604	73
605	68
606	65
607	60
608	61
609	71
610	69
611	55
612	71
613	66
614	67
615	64
616	55
617	65
618	63
619	81
620	61
621	63
622	57
623	63
624	58
625	51
626	57
627	58
628	38
629	45
630	53
631	51
632	60
633	33
634	54
635	38
636	61
637	58
638	47
639	42
640	48
641	41
642	44
643	43
644	57
645	37
646	51
647	44
648	47
649	44
650	43
651	40
652	50
653	32
654	37
655	35
656	35
657	44
658	35
659	33
660	45
661	35
662	39
663	28
664	37
665	31
666	33
667	29
668	37
669	38
670	35
671	28
672	33
673	30
674	34
675	26
676	29
677	19
678	15
679	29
680	23
681	20
682	20
683	22
684	28
685	31
686	30
687	35
688	23
689	28
690	26
691	24
692	31
693	18
694	18
695	21
696	32
697	25
698	25
699	16
700	25
701	17
702	27
703	20
704	23
705	24
706	28
707	26
708	40
709	18
710	21
711	26
712	18
713	21
714	17
715	27
716	14
717	21
718	20
719	23
720	25
721	23
722	11
723	24
724	20
725	19
726	26
727	32
728	27
729	24
730	15
731	21
732	27
733	19
734	27
735	22
736	14
737	21
738	16
739	28
740	29
741	11
742	18
743	15
744	23
745	23
746	12
747	24
748	10
749	17
750	17
751	10
752	16
753	21
754	20
755	23
756	18
757	21
758	20
759	21
760	16
761	8
762	13
763	24
764	17
765	23
766	23
767	19
768	13
769	13
770	15
771	15
772	13
773	8
774	15
775	12
776	11
777	10
778	8
779	11
780	18
781	17
782	10
783	5
784	7
785	6
786	17
787	11
788	13
789	13
790	11
791	11
792	12
793	14
794	18
795	14
796	15
797	6
798	14
799	14
800	13
801	10
802	11
803	10
804	10
805	9
806	11
807	13
808	11
809	5
810	11
811	17
812	8
813	15
814	13
815	10
816	6
817	9
818	10
819	10
820	14
821	7
822	6
823	3
824	6
825	6
826	6
827	8
828	4
829	6
830	8
831	9
832	11
833	5
834	9
835	3
836	5
837	7
838	6
839	4
840	10
841	5
842	11
843	10
844	6
845	7
846	5
847	6
848	9
849	9
850	11
851	7
852	7
853	8
854	6
855	6
856	7
857	4
858	5
859	9
860	8
861	2
862	5
863	1
864	7
865	4
866	5
867	3
868	10
869	9
870	5
871	6
872	3
873	5
874	2
875	5
876	2
877	6
878	3
879	3
880	4
881	4
882	5
883	4
884	4
885	10
886	4
887	9
888	3
889	4
890	3
891	3
892	7
893	3
894	2
895	7
896	4
897	5
898	5
899	2
900	5
901	4
902	3
903	3
904	3
905	6
906	3
907	1
909	7
910	3
911	4
912	3
913	4
914	1
915	5
916	4
917	7
918	6
919	2
920	4
921	3
922	4
923	3
925	2
926	4
927	1
929	3
930	3
932	3
933	5
934	3
935	3
936	6
937	4
938	1
939	4
940	3
941	5
942	3
943	6
944	2
946	2
947	3
948	3
949	1
950	3
951	3
952	7
954	6
955	1
956	4
957	2
958	4
959	1
960	1
961	2
962	5
963	2
964	4
965	4
966	1
967	2
968	1
969	3
970	1
971	2
973	5
974	4
975	4
976	1
977	1
978	3
979	6
980	4
981	2
982	1
983	2
984	3
985	2
987	4
988	1
989	1
990	4
993	1
994	4
995	1
996	3
997	2
998	2
999	1
1000	1

