## htsjdk.samtools.metrics.StringHeader
# CollectInsertSizeMetrics HISTOGRAM_FILE=bam_files/sample0.mrkdup.BL.filtered_hist.pdf HISTOGRAM_WIDTH=1000 MINIMUM_PCT=0.5 INPUT=bam_files/sample0.mrkdup.BL.filtered.bam OUTPUT=bam_files/sample0.mrkdup.BL.filtered_inserts.txt TMP_DIR=[tmp]    DEVIATIONS=10.0 METRIC_ACCUMULATION_LEVEL=[ALL_READS] INCLUDE_DUPLICATES=false ASSUME_SORTED=true STOP_AFTER=0 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Tue Oct 20 23:38:21 BST 2020

## METRICS CLASS	picard.analysis.InsertSizeMetrics
MEDIAN_INSERT_SIZE	MODE_INSERT_SIZE	MEDIAN_ABSOLUTE_DEVIATION	MIN_INSERT_SIZE	MAX_INSERT_SIZE	MEAN_INSERT_SIZE	STANDARD_DEVIATION	READ_PAIRS	PAIR_ORIENTATION	WIDTH_OF_10_PERCENT	WIDTH_OF_20_PERCENT	WIDTH_OF_30_PERCENT	WIDTH_OF_40_PERCENT	WIDTH_OF_50_PERCENT	WIDTH_OF_60_PERCENT	WIDTH_OF_70_PERCENT	WIDTH_OF_80_PERCENT	WIDTH_OF_90_PERCENT	WIDTH_OF_95_PERCENT	WIDTH_OF_99_PERCENT	SAMPLE	LIBRARY	READ_GROUP
165	166	17	2	224006274	174.542618	68.003988	7649999	FR	5	11	19	25	35	47	61	89	151	307	625			

## HISTOGRAM	java.lang.Integer
insert_size	All_Reads.fr_count
197	26310
198	24930
199	23885
200	22985
201	21633
202	20154
203	18716
204	17780
205	16761
206	15632
207	14810
208	14413
209	13783
210	12948
211	12484
212	11709
213	11076
214	10167
215	9613
216	9184
217	8499
218	8141
219	7906
220	7472
221	7184
222	6973
223	6447
224	6075
225	5811
226	5606
227	5253
228	4998
229	4895
230	4854
231	4550
232	4398
233	4271
234	4080
235	3989
236	3762
237	3632
238	3574
239	3509
240	3304
241	3269
242	3217
243	3106
244	3087
245	3033
246	2995
247	2891
248	2850
249	2839
250	2710
251	2794
252	2710
253	2821
254	2742
255	2566
256	2685
257	2541
258	2470
259	2488
260	2500
261	2453
262	2387
263	2486
264	2417
265	2473
266	2337
267	2375
268	2315
269	2303
270	2359
271	2392
272	2419
273	2405
274	2432
275	2450
276	2372
277	2528
278	2400
279	2206
280	2204
281	2219
282	2298
283	2391
284	2387
285	2457
286	2409
287	2417
288	2431
289	2537
290	2522
291	2445
292	2645
293	2709
294	2704
295	2830
296	2872
297	3030
298	2951
299	3126
300	3113
301	3177
302	3115
303	3223
304	3410
305	3488
306	3540
307	3669
308	3768
309	3818
310	3863
311	3806
312	3868
313	3933
314	4038
315	3927
316	4117
317	4051
318	4185
319	4125
320	4228
321	4067
322	4131
323	4063
324	4041
325	4100
326	4121
327	4015
328	4066
329	4065
330	3923
331	4022
332	3927
333	3858
334	3905
335	3981
336	3801
337	3845
338	3718
339	3750
340	3646
341	3670
342	3623
343	3642
344	3629
345	3473
346	3459
347	3411
348	3380
349	3407
350	3339
351	3473
352	3358
353	3270
354	3324
355	3253
356	3282
357	3161
358	3178
359	3205
360	3052
361	3091
362	3019
363	3060
364	3106
365	2915
366	2807
367	2937
368	2817
369	2750
370	2818
371	2732
372	2603
373	2600
374	2549
375	2517
376	2337
377	2410
378	2374
379	2267
380	2236
381	2202
382	2260
383	2105
384	2055
385	1987
386	1896
387	1896
388	1860
389	1830
390	1822
391	1785
392	1745
393	1696
394	1657
395	1702
396	1519
397	1555
398	1489
399	1438
400	1463
401	1355
402	1416
403	1349
404	1275
405	1284
406	1202
407	1177
408	1129
409	1123
410	1147
411	1082
412	1071
413	1089
414	1033
415	1024
416	1009
417	903
418	931
419	901
420	878
421	954
422	857
423	866
424	829
425	793
426	852
427	777
428	751
429	760
430	777
431	740
432	716
433	754
434	705
435	682
436	715
437	669
438	667
439	636
440	667
441	678
442	633
443	618
444	633
445	677
446	643
447	641
448	586
449	617
450	590
451	632
452	573
453	638
454	604
455	587
456	600
457	588
458	563
459	598
460	577
461	567
462	535
463	565
464	549
465	570
466	573
467	565
468	567
469	566
470	515
471	563
472	574
473	523
474	559
475	542
476	545
477	524
478	527
479	540
480	523
481	528
482	547
483	495
484	521
485	572
486	526
487	530
488	521
489	532
490	527
491	501
492	503
493	509
494	520
495	509
496	519
497	479
498	517
499	476
500	514
501	519
502	492
503	468
504	483
505	481
506	460
507	463
508	460
509	481
510	534
511	476
512	488
513	498
514	460
515	480
516	479
517	442
518	488
519	449
520	484
521	470
522	432
523	456
524	427
525	460
526	467
527	482
528	423
529	454
530	491
531	451
532	469
533	445
534	424
535	429
536	427
537	429
538	466
539	454
540	420
541	461
542	411
543	423
544	453
545	398
546	403
547	428
548	409
549	434
550	405
551	396
552	430
553	361
554	424
555	400
556	388
557	400
558	414
559	379
560	362
561	389
562	398
563	343
564	365
565	348
566	341
567	368
568	312
569	340
570	363
571	356
572	336
573	325
574	338
575	312
576	315
577	294
578	308
579	324
580	304
581	313
582	277
583	281
584	276
585	264
586	267
587	299
588	276
589	276
590	259
591	254
592	257
593	281
594	261
595	250
596	264
597	250
598	246
599	232
600	251
601	201
602	214
603	211
604	208
605	214
606	206
607	228
608	212
609	225
610	213
611	198
612	203
613	210
614	198
615	169
616	190
617	192
618	188
619	173
620	175
621	184
622	184
623	193
624	150
625	165
626	192
627	175
628	171
629	166
630	149
631	145
632	146
633	153
634	156
635	139
636	155
637	149
638	159
639	142
640	166
641	129
642	130
643	136
644	139
645	137
646	148
647	139
648	141
649	142
650	137
651	144
652	130
653	116
654	129
655	149
656	130
657	118
658	116
659	114
660	110
661	145
662	123
663	113
664	149
665	113
666	94
667	107
668	123
669	113
670	101
671	114
672	126
673	104
674	111
675	102
676	101
677	106
678	106
679	120
680	91
681	117
682	109
683	97
684	102
685	84
686	96
687	89
688	106
689	107
690	89
691	78
692	96
693	93
694	103
695	91
696	91
697	87
698	103
699	91
700	94
701	86
702	86
703	93
704	75
705	87
706	79
707	103
708	74
709	101
710	97
711	91
712	79
713	78
714	80
715	70
716	64
717	78
718	85
719	81
720	86
721	84
722	83
723	85
724	72
725	81
726	68
727	75
728	87
729	60
730	76
731	79
732	71
733	75
734	82
735	81
736	81
737	70
738	82
739	71
740	76
741	81
742	78
743	75
744	62
745	63
746	52
747	71
748	62
749	71
750	71
751	59
752	70
753	65
754	73
755	69
756	59
757	70
758	68
759	59
760	63
761	69
762	60
763	51
764	64
765	47
766	64
767	60
768	57
769	52
770	46
771	46
772	38
773	54
774	48
775	60
776	55
777	41
778	44
779	49
780	49
781	57
782	41
783	47
784	78
785	46
786	37
787	46
788	33
789	39
790	39
791	42
792	41
793	47
794	33
795	45
796	46
797	40
798	33
799	33
800	29
801	41
802	35
803	36
804	35
805	40
806	35
807	41
808	45
809	40
810	29
811	34
812	28
813	33
814	20
815	28
816	39
817	28
818	35
819	24
820	25
821	26
822	35
823	27
824	28
825	24
826	24
827	24
828	30
829	22
830	24
831	26
832	29
833	39
834	25
835	25
836	26
837	20
838	19
839	24
840	29
841	28
842	25
843	26
844	16
845	27
846	23
847	21
848	20
849	25
850	22
851	25
852	29
853	25
854	16
855	22
856	17
857	27
858	22
859	9
860	18
861	18
862	19
863	19
864	20
865	14
866	14
867	19
868	28
869	30
870	16
871	13
872	13
873	14
874	15
875	10
876	19
877	26
878	25
879	15
880	15
881	15
882	19
883	11
884	14
885	16
886	17
887	19
888	24
889	12
890	17
891	16
892	20
893	13
894	12
895	15
896	19
897	13
898	12
899	16
900	15
901	11
902	11
903	14
904	16
905	16
906	11
907	10
908	12
909	13
910	10
911	15
912	20
913	13
914	16
915	15
916	12
917	12
918	8
919	15
920	12
921	10
922	12
923	13
924	13
925	8
926	9
927	17
928	18
929	11
930	13
931	8
932	16
933	12
934	8
935	14
936	9
937	10
938	7
939	13
940	9
941	5
942	9
943	5
944	7
945	6
946	7
947	10
948	3
949	7
950	12
951	4
952	9
953	15
954	7
955	9
956	11
957	11
958	7
959	6
960	8
961	14
962	5
963	6
964	6
965	3
966	5
967	11
968	8
969	10
970	8
971	4
972	10
973	7
974	8
975	1
976	11
977	8
978	4
979	7
980	7
981	7
982	6
983	5
984	4
985	9
986	6
987	6
988	3
989	8
990	4
991	6
992	6
993	2
994	6
995	7
996	4
997	5
998	3
999	6
1000	6

