## htsjdk.samtools.metrics.StringHeader
# CollectInsertSizeMetrics HISTOGRAM_FILE=bam_files/sample1.mrkdup.BL.filtered_hist.pdf HISTOGRAM_WIDTH=1000 MINIMUM_PCT=0.5 INPUT=bam_files/sample1.mrkdup.BL.filtered.bam OUTPUT=bam_files/sample1.mrkdup.BL.filtered_inserts.txt TMP_DIR=[tmp]    DEVIATIONS=10.0 METRIC_ACCUMULATION_LEVEL=[ALL_READS] INCLUDE_DUPLICATES=false ASSUME_SORTED=true STOP_AFTER=0 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Tue Oct 20 23:01:20 BST 2020

## METRICS CLASS	picard.analysis.InsertSizeMetrics
MEDIAN_INSERT_SIZE	MODE_INSERT_SIZE	MEDIAN_ABSOLUTE_DEVIATION	MIN_INSERT_SIZE	MAX_INSERT_SIZE	MEAN_INSERT_SIZE	STANDARD_DEVIATION	READ_PAIRS	PAIR_ORIENTATION	WIDTH_OF_10_PERCENT	WIDTH_OF_20_PERCENT	WIDTH_OF_30_PERCENT	WIDTH_OF_40_PERCENT	WIDTH_OF_50_PERCENT	WIDTH_OF_60_PERCENT	WIDTH_OF_70_PERCENT	WIDTH_OF_80_PERCENT	WIDTH_OF_90_PERCENT	WIDTH_OF_95_PERCENT	WIDTH_OF_99_PERCENT	SAMPLE	LIBRARY	READ_GROUP
158	142	24	2	223527164	174.705341	82.07055	3710576	FR	11	19	29	37	49	63	83	115	221	381	735			

## HISTOGRAM	java.lang.Integer
insert_size	All_Reads.fr_count
197	13245
198	13004
199	12397
200	11901
201	11427
202	11003
203	10475
204	9960
205	9547
206	9131
207	8647
208	8472
209	8225
210	7931
211	7423
212	7289
213	6885
214	6815
215	6389
216	6037
217	6055
218	5566
219	5358
220	5278
221	5336
222	4998
223	4776
224	4613
225	4374
226	4273
227	4118
228	4052
229	3819
230	3689
231	3576
232	3424
233	3525
234	3235
235	3220
236	3042
237	2967
238	2930
239	2756
240	2698
241	2691
242	2676
243	2523
244	2544
245	2521
246	2407
247	2367
248	2312
249	2186
250	2168
251	2106
252	2122
253	2124
254	2123
255	2015
256	1942
257	1945
258	1922
259	1923
260	1940
261	1778
262	1854
263	1832
264	1856
265	1858
266	1802
267	1771
268	1768
269	1672
270	1772
271	1782
272	1715
273	1751
274	1739
275	1626
276	1683
277	1706
278	1647
279	1607
280	1637
281	1605
282	1672
283	1689
284	1743
285	1713
286	1671
287	1707
288	1612
289	1747
290	1693
291	1753
292	1711
293	1747
294	1804
295	1869
296	1811
297	1806
298	1842
299	1754
300	1868
301	1964
302	1912
303	1979
304	1943
305	1976
306	1977
307	2023
308	2024
309	2137
310	2123
311	2114
312	2189
313	2072
314	2162
315	2147
316	2285
317	2150
318	2216
319	2137
320	2240
321	2273
322	2349
323	2389
324	2297
325	2219
326	2217
327	2321
328	2121
329	2070
330	2093
331	2130
332	2090
333	2112
334	2097
335	2186
336	2060
337	2055
338	2114
339	2083
340	2092
341	2048
342	2020
343	2065
344	1942
345	2029
346	2038
347	1970
348	2028
349	2036
350	2016
351	1979
352	1940
353	1869
354	1971
355	1982
356	1932
357	1949
358	1933
359	1915
360	1894
361	1904
362	1911
363	1845
364	1866
365	1839
366	1852
367	1824
368	1882
369	1711
370	1741
371	1711
372	1731
373	1752
374	1644
375	1661
376	1651
377	1640
378	1617
379	1516
380	1556
381	1528
382	1503
383	1434
384	1454
385	1427
386	1371
387	1318
388	1341
389	1352
390	1267
391	1277
392	1233
393	1289
394	1236
395	1129
396	1157
397	1138
398	1099
399	1019
400	1105
401	1039
402	990
403	969
404	933
405	950
406	909
407	906
408	957
409	851
410	834
411	799
412	813
413	798
414	787
415	812
416	764
417	770
418	728
419	724
420	710
421	722
422	656
423	678
424	627
425	682
426	593
427	592
428	609
429	613
430	617
431	554
432	585
433	582
434	579
435	560
436	512
437	538
438	499
439	517
440	522
441	490
442	543
443	475
444	541
445	492
446	483
447	516
448	499
449	488
450	470
451	469
452	426
453	509
454	432
455	465
456	431
457	433
458	489
459	458
460	420
461	429
462	405
463	440
464	443
465	448
466	443
467	401
468	421
469	430
470	370
471	425
472	409
473	416
474	425
475	427
476	431
477	386
478	410
479	426
480	410
481	397
482	410
483	404
484	439
485	356
486	376
487	401
488	378
489	409
490	412
491	343
492	389
493	375
494	369
495	360
496	382
497	331
498	359
499	360
500	343
501	357
502	352
503	380
504	399
505	370
506	345
507	337
508	358
509	355
510	327
511	332
512	337
513	325
514	351
515	358
516	352
517	305
518	339
519	307
520	316
521	305
522	318
523	334
524	337
525	338
526	325
527	296
528	318
529	283
530	321
531	297
532	324
533	330
534	316
535	303
536	321
537	298
538	316
539	288
540	310
541	279
542	280
543	268
544	308
545	268
546	291
547	303
548	282
549	308
550	247
551	264
552	307
553	274
554	281
555	275
556	277
557	252
558	236
559	262
560	250
561	254
562	264
563	280
564	250
565	241
566	232
567	265
568	260
569	215
570	237
571	233
572	204
573	233
574	246
575	249
576	233
577	248
578	214
579	218
580	203
581	218
582	218
583	219
584	205
585	206
586	203
587	202
588	201
589	177
590	174
591	179
592	178
593	181
594	178
595	187
596	173
597	174
598	171
599	159
600	154
601	193
602	139
603	184
604	177
605	171
606	153
607	202
608	154
609	130
610	152
611	161
612	145
613	146
614	171
615	138
616	140
617	170
618	147
619	117
620	123
621	138
622	128
623	149
624	129
625	94
626	118
627	125
628	94
629	122
630	109
631	112
632	106
633	118
634	106
635	95
636	114
637	109
638	130
639	107
640	122
641	96
642	105
643	97
644	90
645	105
646	91
647	111
648	128
649	100
650	123
651	91
652	89
653	93
654	104
655	98
656	86
657	87
658	90
659	73
660	84
661	97
662	89
663	64
664	87
665	93
666	92
667	87
668	71
669	74
670	81
671	83
672	77
673	78
674	100
675	96
676	71
677	66
678	86
679	75
680	62
681	89
682	80
683	72
684	72
685	68
686	79
687	69
688	69
689	65
690	97
691	70
692	74
693	68
694	61
695	74
696	60
697	71
698	49
699	61
700	68
701	77
702	65
703	87
704	62
705	67
706	58
707	60
708	70
709	52
710	69
711	55
712	56
713	63
714	57
715	66
716	69
717	53
718	54
719	61
720	57
721	53
722	52
723	59
724	64
725	61
726	61
727	71
728	65
729	48
730	57
731	57
732	58
733	51
734	49
735	52
736	61
737	57
738	60
739	51
740	56
741	41
742	43
743	50
744	59
745	54
746	55
747	45
748	51
749	39
750	46
751	39
752	34
753	49
754	43
755	45
756	37
757	50
758	42
759	45
760	35
761	41
762	48
763	42
764	53
765	43
766	39
767	32
768	48
769	37
770	37
771	49
772	38
773	34
774	39
775	41
776	34
777	37
778	35
779	47
780	40
781	31
782	31
783	30
784	45
785	29
786	30
787	35
788	44
789	32
790	27
791	32
792	41
793	40
794	28
795	38
796	27
797	31
798	22
799	29
800	23
801	25
802	25
803	21
804	26
805	25
806	23
807	22
808	31
809	13
810	23
811	31
812	26
813	32
814	25
815	24
816	31
817	33
818	24
819	40
820	19
821	24
822	27
823	19
824	13
825	27
826	21
827	23
828	20
829	21
830	12
831	23
832	17
833	17
834	16
835	17
836	10
837	15
838	20
839	20
840	18
841	17
842	24
843	11
844	16
845	19
846	11
847	16
848	9
849	21
850	20
851	19
852	15
853	11
854	9
855	14
856	14
857	15
858	11
859	19
860	11
861	10
862	8
863	8
864	14
865	13
866	16
867	12
868	12
869	15
870	10
871	15
872	19
873	19
874	7
875	13
876	13
877	10
878	9
879	5
880	11
881	6
882	8
883	12
884	14
885	16
886	12
887	12
888	14
889	15
890	11
891	12
892	13
893	12
894	8
895	9
896	9
897	7
898	12
899	8
900	13
901	8
902	9
903	17
904	3
905	11
906	16
907	13
908	9
909	14
910	13
911	10
912	8
913	12
914	10
915	11
916	8
917	3
918	9
919	9
920	9
921	5
922	4
923	10
924	10
925	6
926	6
927	7
928	13
929	8
930	9
931	5
932	6
933	9
934	5
935	7
936	8
937	4
938	7
939	7
940	6
941	6
942	12
943	10
944	9
945	10
946	7
947	9
948	7
949	4
950	5
951	4
952	3
953	6
954	6
955	7
956	9
957	6
958	9
959	11
960	3
961	9
962	6
963	1
964	5
965	5
966	6
967	6
968	9
969	5
970	4
971	8
972	5
973	2
974	1
975	2
976	1
977	7
978	4
979	6
980	6
981	4
982	10
983	4
984	6
985	4
986	4
987	5
988	3
989	5
990	4
991	4
992	5
993	2
994	3
995	7
996	5
998	4
999	4
1000	3

