## htsjdk.samtools.metrics.StringHeader
# CollectInsertSizeMetrics HISTOGRAM_FILE=bam_files/sample2.mrkdup.BL.filtered_hist.pdf HISTOGRAM_WIDTH=1000 MINIMUM_PCT=0.5 INPUT=bam_files/sample2.mrkdup.BL.filtered.bam OUTPUT=bam_files/sample2.mrkdup.BL.filtered_inserts.txt TMP_DIR=[tmp]    DEVIATIONS=10.0 METRIC_ACCUMULATION_LEVEL=[ALL_READS] INCLUDE_DUPLICATES=false ASSUME_SORTED=true STOP_AFTER=0 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Tue Oct 20 23:36:04 BST 2020

## METRICS CLASS	picard.analysis.InsertSizeMetrics
MEDIAN_INSERT_SIZE	MODE_INSERT_SIZE	MEDIAN_ABSOLUTE_DEVIATION	MIN_INSERT_SIZE	MAX_INSERT_SIZE	MEAN_INSERT_SIZE	STANDARD_DEVIATION	READ_PAIRS	PAIR_ORIENTATION	WIDTH_OF_10_PERCENT	WIDTH_OF_20_PERCENT	WIDTH_OF_30_PERCENT	WIDTH_OF_40_PERCENT	WIDTH_OF_50_PERCENT	WIDTH_OF_60_PERCENT	WIDTH_OF_70_PERCENT	WIDTH_OF_80_PERCENT	WIDTH_OF_90_PERCENT	WIDTH_OF_95_PERCENT	WIDTH_OF_99_PERCENT	SAMPLE	LIBRARY	READ_GROUP
163	166	17	2	223477519	171.516803	60.100969	7922242	FR	7	13	19	27	35	45	59	83	131	265	515			

## HISTOGRAM	java.lang.Integer
insert_size	All_Reads.fr_count
867	8
868	15
869	8
870	17
871	9
872	7
873	8
874	7
875	6
876	12
877	7
878	9
879	5
880	11
881	6
882	7
883	7
884	11
885	5
886	8
887	5
888	8
889	7
890	5
891	9
892	6
893	7
894	5
895	7
896	2
897	12
898	12
899	7
900	4
901	8
902	8
903	8
904	6
905	6
906	4
907	9
908	11
909	5
910	7
911	3
912	6
913	1
914	6
915	9
916	7
917	4
918	10
919	9
920	3
921	4
922	12
923	3
924	9
925	11
926	2
927	8
928	1
929	10
930	9
931	7
932	6
933	6
934	9
935	6
936	13
937	7
938	4
939	5
940	7
941	5
942	8
943	4
944	3
945	5
946	4
947	4
948	4
949	3
950	4
951	4
952	9
953	3
954	3
955	6
956	5
957	4
958	4
959	4
960	6
961	2
962	3
963	3
964	1
965	3
966	4
967	5
968	1
969	4
970	6
971	6
973	4
974	5
975	1
976	4
977	3
978	7
979	4
980	5
981	6
982	2
983	3
984	2
985	2
986	3
988	7
989	4
990	1
991	6
992	5
993	2
994	4
995	3
996	1
997	2
998	3
999	5
1000	2

