## htsjdk.samtools.metrics.StringHeader
# CollectInsertSizeMetrics HISTOGRAM_FILE=bam_files/sample17.mrkdup.BL.filtered_hist.pdf HISTOGRAM_WIDTH=1000 MINIMUM_PCT=0.5 INPUT=bam_files/sample17.mrkdup.BL.filtered.bam OUTPUT=bam_files/sample17.mrkdup.BL.filtered_inserts.txt TMP_DIR=[tmp]    DEVIATIONS=10.0 METRIC_ACCUMULATION_LEVEL=[ALL_READS] INCLUDE_DUPLICATES=false ASSUME_SORTED=true STOP_AFTER=0 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Tue Oct 20 23:42:32 BST 2020

## METRICS CLASS	picard.analysis.InsertSizeMetrics
MEDIAN_INSERT_SIZE	MODE_INSERT_SIZE	MEDIAN_ABSOLUTE_DEVIATION	MIN_INSERT_SIZE	MAX_INSERT_SIZE	MEAN_INSERT_SIZE	STANDARD_DEVIATION	READ_PAIRS	PAIR_ORIENTATION	WIDTH_OF_10_PERCENT	WIDTH_OF_20_PERCENT	WIDTH_OF_30_PERCENT	WIDTH_OF_40_PERCENT	WIDTH_OF_50_PERCENT	WIDTH_OF_60_PERCENT	WIDTH_OF_70_PERCENT	WIDTH_OF_80_PERCENT	WIDTH_OF_90_PERCENT	WIDTH_OF_95_PERCENT	WIDTH_OF_99_PERCENT	SAMPLE	LIBRARY	READ_GROUP
168	166	12	2	244215846	180.232256	59.843219	10742936	FR	5	9	13	19	25	33	45	65	137	311	473			

## HISTOGRAM	java.lang.Integer
insert_size	All_Reads.fr_count
657	56
658	64
659	60
660	51
661	61
662	65
663	53
664	62
665	40
666	65
667	65
668	52
669	50
670	54
671	64
672	56
673	50
674	35
675	40
676	49
677	41
678	75
679	31
680	57
681	40
682	55
683	62
684	48
685	54
686	55
687	60
688	53
689	56
690	70
691	44
692	53
693	60
694	58
695	53
696	53
697	48
698	55
699	53
700	55
701	48
702	50
703	55
704	54
705	49
706	52
707	48
708	63
709	46
710	50
711	49
712	67
713	63
714	52
715	58
716	75
717	73
718	64
719	47
720	68
721	60
722	53
723	73
724	66
725	60
726	59
727	48
728	61
729	80
730	58
731	62
732	50
733	61
734	57
735	54
736	45
737	56
738	43
739	59
740	64
741	64
742	66
743	66
744	53
745	69
746	60
747	51
748	49
749	48
750	56
751	56
752	50
753	56
754	55
755	54
756	51
757	48
758	46
759	49
760	56
761	50
762	59
763	55
764	63
765	56
766	50
767	41
768	46
769	45
770	40
771	37
772	48
773	55
774	48
775	43
776	38
777	48
778	36
779	31
780	40
781	36
782	37
783	28
784	39
785	42
786	39
787	34
788	36
789	47
790	37
791	42
792	33
793	36
794	28
795	22
796	43
797	38
798	37
799	40
800	29
801	37
802	24
803	35
804	30
805	26
806	25
807	23
808	25
809	27
810	25
811	20
812	24
813	33
814	27
815	14
816	23
817	21
818	28
819	20
820	25
821	17
822	34
823	21
824	18
825	22
826	18
827	17
828	13
829	28
830	19
831	18
832	14
833	21
834	13
835	18
836	17
837	24
838	28
839	14
840	18
841	18
842	17
843	26
844	11
845	14
846	19
847	17
848	16
849	17
850	8
851	12
852	17
853	6
854	17
855	7
856	12
857	14
858	14
859	14
860	12
861	13
862	6
863	13
864	12
865	8
866	9
867	10
868	15
869	11
870	17
871	7
872	11
873	14
874	16
875	14
876	17
877	11
878	10
879	10
880	10
881	8
882	6
883	12
884	12
885	14
886	13
887	16
888	10
889	13
890	10
891	9
892	7
893	10
894	9
895	8
896	12
897	15
898	7
899	9
900	7
901	8
902	12
903	7
904	9
905	8
906	18
907	15
908	10
909	13
910	11
911	16
912	16
913	11
914	14
915	13
916	15
917	15
918	15
919	12
920	15
921	10
922	14
923	7
924	16
925	15
926	7
927	18
928	11
929	6
930	8
931	14
932	13
933	17
934	15
935	10
936	7
937	9
938	9
939	7
940	9
941	14
942	9
943	13
944	12
945	14
946	12
947	11
948	8
949	13
950	14
951	9
952	11
953	12
954	9
955	5
956	15
957	10
958	14
959	11
960	6
961	6
962	9
963	7
964	8
965	10
966	5
967	10
968	11
969	9
970	9
971	13
972	11
973	5
974	5
975	7
976	8
977	6
978	7
979	4
980	5
981	12
982	7
983	7
984	11
985	2
986	8
987	5
988	6
989	17
990	7
991	10
992	5
993	4
994	8
995	5
996	12
997	8
998	9
999	9
1000	6

