## htsjdk.samtools.metrics.StringHeader
# CollectInsertSizeMetrics HISTOGRAM_FILE=bam_files/sample15.mrkdup.BL.filtered_hist.pdf HISTOGRAM_WIDTH=1000 MINIMUM_PCT=0.5 INPUT=bam_files/sample15.mrkdup.BL.filtered.bam OUTPUT=bam_files/sample15.mrkdup.BL.filtered_inserts.txt TMP_DIR=[tmp]    DEVIATIONS=10.0 METRIC_ACCUMULATION_LEVEL=[ALL_READS] INCLUDE_DUPLICATES=false ASSUME_SORTED=true STOP_AFTER=0 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Tue Oct 20 23:50:09 BST 2020

## METRICS CLASS	picard.analysis.InsertSizeMetrics
MEDIAN_INSERT_SIZE	MODE_INSERT_SIZE	MEDIAN_ABSOLUTE_DEVIATION	MIN_INSERT_SIZE	MAX_INSERT_SIZE	MEAN_INSERT_SIZE	STANDARD_DEVIATION	READ_PAIRS	PAIR_ORIENTATION	WIDTH_OF_10_PERCENT	WIDTH_OF_20_PERCENT	WIDTH_OF_30_PERCENT	WIDTH_OF_40_PERCENT	WIDTH_OF_50_PERCENT	WIDTH_OF_60_PERCENT	WIDTH_OF_70_PERCENT	WIDTH_OF_80_PERCENT	WIDTH_OF_90_PERCENT	WIDTH_OF_95_PERCENT	WIDTH_OF_99_PERCENT	SAMPLE	LIBRARY	READ_GROUP
174	167	15	5	223527224	198.550257	78.228078	11972075	FR	7	11	17	23	31	41	57	87	301	377	701			

## HISTOGRAM	java.lang.Integer
insert_size	All_Reads.fr_count
523	1273
524	1308
525	1391
526	1360
527	1288
528	1325
529	1366
530	1283
531	1370
532	1339
533	1292
534	1343
535	1246
536	1282
537	1278
538	1312
539	1254
540	1291
541	1285
542	1255
543	1292
544	1255
545	1256
546	1231
547	1196
548	1211
549	1172
550	1206
551	1181
552	1152
553	1183
554	1174
555	1220
556	1106
557	1116
558	1099
559	1071
560	1105
561	1111
562	1046
563	1034
564	1008
565	1009
566	954
567	962
568	933
569	942
570	959
571	919
572	880
573	891
574	852
575	834
576	847
577	820
578	786
579	777
580	670
581	693
582	797
583	661
584	666
585	644
586	613
587	642
588	622
589	558
590	575
591	560
592	586
593	523
594	522
595	515
596	496
597	453
598	461
599	446
600	422
601	435
602	449
603	399
604	364
605	392
606	374
607	350
608	348
609	331
610	331
611	315
612	265
613	314
614	297
615	284
616	296
617	261
618	268
619	274
620	262
621	242
622	237
623	244
624	230
625	209
626	265
627	212
628	218
629	213
630	235
631	222
632	208
633	190
634	184
635	195
636	193
637	189
638	184
639	178
640	197
641	174
642	185
643	155
644	182
645	178
646	189
647	180
648	153
649	163
650	171
651	149
652	154
653	148
654	175
655	177
656	149
657	147
658	141
659	144
660	140
661	168
662	152
663	165
664	143
665	139
666	147
667	156
668	165
669	164
670	144
671	164
672	123
673	144
674	136
675	145
676	165
677	168
678	158
679	148
680	152
681	178
682	163
683	187
684	173
685	172
686	178
687	160
688	181
689	184
690	166
691	164
692	182
693	186
694	146
695	190
696	162
697	182
698	173
699	174
700	146
701	163
702	149
703	169
704	168
705	170
706	176
707	188
708	197
709	189
710	186
711	185
712	172
713	193
714	188
715	165
716	164
717	155
718	173
719	175
720	174
721	188
722	209
723	189
724	197
725	194
726	160
727	199
728	183
729	187
730	181
731	170
732	158
733	176
734	178
735	167
736	192
737	146
738	177
739	155
740	188
741	201
742	164
743	145
744	157
745	163
746	174
747	169
748	177
749	174
750	177
751	166
752	160
753	164
754	172
755	164
756	179
757	169
758	167
759	165
760	153
761	152
762	160
763	147
764	151
765	149
766	137
767	138
768	127
769	129
770	127
771	123
772	126
773	123
774	129
775	121
776	118
777	128
778	124
779	130
780	110
781	113
782	112
783	91
784	101
785	101
786	100
787	89
788	107
789	84
790	103
791	103
792	84
793	67
794	74
795	89
796	89
797	69
798	64
799	73
800	69
801	67
802	67
803	82
804	64
805	68
806	64
807	48
808	62
809	56
810	50
811	54
812	56
813	65
814	50
815	39
816	55
817	50
818	52
819	60
820	44
821	33
822	48
823	45
824	44
825	28
826	33
827	38
828	36
829	51
830	50
831	29
832	31
833	33
834	41
835	43
836	35
837	37
838	41
839	39
840	18
841	28
842	34
843	27
844	32
845	32
846	34
847	32
848	38
849	19
850	43
851	33
852	23
853	30
854	29
855	37
856	24
857	30
858	35
859	28
860	39
861	35
862	37
863	37
864	37
865	36
866	46
867	25
868	31
869	29
870	33
871	42
872	26
873	31
874	27
875	44
876	29
877	29
878	29
879	45
880	24
881	32
882	27
883	31
884	44
885	33
886	37
887	36
888	32
889	39
890	40
891	24
892	18
893	32
894	25
895	26
896	23
897	24
898	29
899	35
900	38
901	38
902	32
903	35
904	56
905	38
906	37
907	28
908	38
909	26
910	34
911	41
912	32
913	33
914	42
915	32
916	34
917	35
918	38
919	28
920	31
921	26
922	35
923	36
924	31
925	30
926	36
927	36
928	38
929	36
930	27
931	32
932	30
933	24
934	24
935	24
936	28
937	37
938	21
939	32
940	32
941	33
942	36
943	32
944	26
945	24
946	23
947	21
948	29
949	23
950	37
951	27
952	29
953	29
954	24
955	20
956	25
957	28
958	18
959	14
960	15
961	23
962	16
963	26
964	30
965	20
966	21
967	15
968	27
969	24
970	27
971	19
972	19
973	15
974	21
975	19
976	13
977	19
978	20
979	10
980	19
981	10
982	15
983	19
984	15
985	15
986	20
987	22
988	13
989	18
990	8
991	12
992	18
993	9
994	20
995	13
996	23
997	12
998	14
999	7
1000	14

