## htsjdk.samtools.metrics.StringHeader
# CollectInsertSizeMetrics HISTOGRAM_FILE=bam_files/sample16.mrkdup.BL.filtered_hist.pdf HISTOGRAM_WIDTH=1000 MINIMUM_PCT=0.5 INPUT=bam_files/sample16.mrkdup.BL.filtered.bam OUTPUT=bam_files/sample16.mrkdup.BL.filtered_inserts.txt TMP_DIR=[tmp]    DEVIATIONS=10.0 METRIC_ACCUMULATION_LEVEL=[ALL_READS] INCLUDE_DUPLICATES=false ASSUME_SORTED=true STOP_AFTER=0 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Tue Oct 20 23:42:32 BST 2020

## METRICS CLASS	picard.analysis.InsertSizeMetrics
MEDIAN_INSERT_SIZE	MODE_INSERT_SIZE	MEDIAN_ABSOLUTE_DEVIATION	MIN_INSERT_SIZE	MAX_INSERT_SIZE	MEAN_INSERT_SIZE	STANDARD_DEVIATION	READ_PAIRS	PAIR_ORIENTATION	WIDTH_OF_10_PERCENT	WIDTH_OF_20_PERCENT	WIDTH_OF_30_PERCENT	WIDTH_OF_40_PERCENT	WIDTH_OF_50_PERCENT	WIDTH_OF_60_PERCENT	WIDTH_OF_70_PERCENT	WIDTH_OF_80_PERCENT	WIDTH_OF_90_PERCENT	WIDTH_OF_95_PERCENT	WIDTH_OF_99_PERCENT	SAMPLE	LIBRARY	READ_GROUP
168	166	12	2	227802079	180.644309	60.413206	10696046	FR	5	9	13	19	25	33	45	65	137	313	479			

## HISTOGRAM	java.lang.Integer
insert_size	All_Reads.fr_count
394	1864
395	1771
396	1758
397	1585
398	1576
399	1461
400	1421
401	1262
402	1308
403	1266
404	1210
405	1193
406	1143
407	1076
408	986
409	987
410	883
411	916
412	843
413	758
414	816
415	714
416	740
417	709
418	670
419	656
420	640
421	582
422	552
423	600
424	559
425	551
426	552
427	547
428	486
429	516
430	493
431	535
432	483
433	473
434	431
435	417
436	431
437	412
438	440
439	451
440	407
441	378
442	416
443	430
444	443
445	446
446	423
447	419
448	405
449	477
450	462
451	460
452	425
453	450
454	433
455	427
456	438
457	438
458	441
459	430
460	488
461	477
462	469
463	426
464	479
465	495
466	492
467	469
468	456
469	461
470	493
471	500
472	492
473	518
474	461
475	500
476	526
477	533
478	512
479	537
480	506
481	524
482	499
483	550
484	487
485	513
486	520
487	493
488	491
489	514
490	508
491	511
492	524
493	501
494	485
495	472
496	508
497	504
498	509
499	486
500	521
501	486
502	477
503	505
504	499
505	478
506	485
507	486
508	467
509	432
510	490
511	519
512	522
513	462
514	481
515	444
516	500
517	473
518	544
519	476
520	475
521	471
522	474
523	480
524	508
525	472
526	471
527	448
528	448
529	465
530	425
531	468
532	512
533	445
534	469
535	456
536	421
537	473
538	430
539	451
540	458
541	440
542	418
543	416
544	431
545	434
546	403
547	454
548	435
549	408
550	448
551	387
552	393
553	391
554	385
555	421
556	401
557	382
558	385
559	368
560	377
561	390
562	324
563	373
564	326
565	383
566	375
567	322
568	325
569	331
570	360
571	327
572	291
573	294
574	306
575	305
576	278
577	290
578	287
579	294
580	268
581	269
582	241
583	256
584	252
585	238
586	241
587	226
588	232
589	234
590	195
591	223
592	175
593	176
594	211
595	214
596	172
597	165
598	173
599	193
600	169
601	158
602	160
603	165
604	178
605	169
606	151
607	150
608	155
609	127
610	140
611	142
612	137
613	135
614	131
615	136
616	127
617	109
618	105
619	123
620	130
621	124
622	100
623	112
624	117
625	120
626	95
627	124
628	104
629	104
630	83
631	98
632	72
633	100
634	104
635	83
636	79
637	97
638	106
639	87
640	95
641	84
642	85
643	66
644	82
645	89
646	71
647	69
648	52
649	69
650	72
651	91
652	69
653	53
654	56
655	76
656	77
657	70
658	65
659	70
660	60
661	66
662	56
663	72
664	62
665	65
666	66
667	62
668	60
669	62
670	59
671	50
672	51
673	50
674	59
675	72
676	56
677	51
678	52
679	45
680	58
681	50
682	70
683	53
684	62
685	53
686	49
687	53
688	54
689	59
690	56
691	68
692	62
693	45
694	61
695	66
696	53
697	50
698	70
699	51
700	66
701	54
702	72
703	55
704	68
705	60
706	54
707	52
708	43
709	61
710	73
711	50
712	65
713	58
714	63
715	61
716	62
717	65
718	50
719	72
720	76
721	64
722	50
723	51
724	58
725	49
726	70
727	61
728	64
729	70
730	60
731	69
732	65
733	68
734	71
735	65
736	65
737	68
738	62
739	72
740	69
741	73
742	67
743	56
744	64
745	64
746	69
747	63
748	65
749	50
750	57
751	47
752	59
753	59
754	49
755	53
756	53
757	58
758	51
759	63
760	54
761	55
762	59
763	54
764	53
765	46
766	53
767	52
768	60
769	41
770	46
771	48
772	47
773	52
774	48
775	46
776	46
777	51
778	47
779	50
780	31
781	39
782	41
783	48
784	42
785	42
786	42
787	35
788	32
789	39
790	43
791	42
792	31
793	49
794	35
795	33
796	35
797	39
798	35
799	30
800	40
801	39
802	37
803	29
804	31
805	34
806	32
807	28
808	30
809	26
810	19
811	28
812	25
813	28
814	26
815	26
816	22
817	25
818	23
819	9
820	23
821	31
822	31
823	16
824	14
825	21
826	22
827	25
828	25
829	26
830	23
831	19
832	22
833	20
834	22
835	26
836	18
837	18
838	14
839	23
840	8
841	11
842	16
843	16
844	18
845	23
846	17
847	18
848	16
849	15
850	21
851	9
852	17
853	20
854	21
855	19
856	13
857	11
858	16
859	9
860	9
861	11
862	15
863	14
864	11
865	7
866	17
867	11
868	14
869	17
870	13
871	9
872	8
873	9
874	11
875	5
876	15
877	16
878	12
879	10
880	11
881	14
882	13
883	17
884	11
885	10
886	10
887	10
888	6
889	13
890	10
891	13
892	6
893	15
894	10
895	9
896	18
897	16
898	10
899	12
900	8
901	16
902	16
903	8
904	12
905	16
906	7
907	10
908	8
909	8
910	14
911	10
912	12
913	12
914	8
915	15
916	16
917	11
918	8
919	21
920	12
921	16
922	14
923	17
924	11
925	8
926	7
927	12
928	14
929	12
930	11
931	11
932	7
933	12
934	14
935	15
936	13
937	9
938	15
939	11
940	16
941	9
942	10
943	19
944	14
945	12
946	16
947	7
948	16
949	15
950	10
951	6
952	11
953	11
954	10
955	13
956	6
957	8
958	8
959	6
960	12
961	12
962	4
963	13
964	9
965	8
966	7
967	10
968	10
969	6
970	9
971	12
972	10
973	9
974	5
975	11
976	15
977	11
978	6
979	14
980	8
981	6
982	13
983	7
984	9
985	7
986	5
987	10
988	9
989	8
990	3
991	11
992	10
993	6
994	3
995	9
996	12
997	8
998	7
999	8
1000	6

